score,content,text_clean,text_Stopword,text_tokens,text_tokens_stemmed
2,"Setelah di update, saya tidak dapat login bahkan untuk buka register lama? Bisa dikasih arahan, nnti klo sdah lncar bntang sya tingkatkn",setelah di update saya tidak dapat login bahkan untuk buka register lama bisa dikasih arahan nnti klo sdah lncar bntang sya tingkatkn,update login buka register dikasih arahan nnti klo sdah lncar bntang sya tingkatkn,"['update', 'login', 'buka', 'register', 'dikasih', 'arahan', 'nnti', 'klo', 'sdah', 'lncar', 'bntang', 'sya', 'tingkatkn']",update login buka register kasih arah nnti klo sdah lncar bntang sya tingkatkn
3,"Kenapa sampai sekarang tidak di perbaiki,padahal sudah ada keluhan sebelumnya.setelah di update susah masuk dan kirim lamaran juga tidak bisa/berputar2 terus 🤦🤦🤦.tolong benar2 di perbaiki.terima kasih 🙏",kenapa sampai sekarang tidak di perbaikipadahal sudah ada keluhan sebelumnyasetelah di update susah masuk dan kirim lamaran juga tidak bisaberputar2 terus tolong benar2 di perbaikiterima kasih ,perbaikipadahal keluhan sebelumnyasetelah update susah masuk kirim lamaran bisaberputar2 tolong benar2 perbaikiterima kasih,"['perbaikipadahal', 'keluhan', 'sebelumnyasetelah', 'update', 'susah', 'masuk', 'kirim', 'lamaran', 'bisaberputar2', 'tolong', 'benar2', 'perbaikiterima', 'kasih']",perbaikipadahal keluh sebelumnyasetelah update susah masuk kirim lamar bisaberputar2 tolong benar2 perbaikiterima kasih
3,"Masih enak dilihat UI yang dulu, kalau sekarang kurang enak tapi lebih cepat dari versi sebelumnya",masih enak dilihat ui yang dulu kalau sekarang kurang enak tapi lebih cepat dari versi sebelumnya,enak ui enak cepat versi,"['enak', 'ui', 'enak', 'cepat', 'versi']",enak ui enak cepat versi
1,Makin di update makin gk jelas orng cari lowongan job apa yg keluar apa balikin kek dulu lg woi tampilan dll,makin di update makin gk jelas orng cari lowongan job apa yg keluar apa balikin kek dulu lg woi tampilan dll,update gk orng cari lowongan job yg balikin kek lg woi tampilan dll,"['update', 'gk', 'orng', 'cari', 'lowongan', 'job', 'yg', 'balikin', 'kek', 'lg', 'woi', 'tampilan', 'dll']",update gk orng cari lowong job yg balikin kek lg woi tampil dll
3,Mohon maaf kak kenapa aplikasinya gak bisa login yah udh 2jam masih muter muter tolong perbaiki kak,mohon maaf kak kenapa aplikasinya gak bisa login yah udh 2jam masih muter muter tolong perbaiki kak,mohon maaf kak aplikasinya gak login yah udh 2jam muter muter tolong perbaiki kak,"['mohon', 'maaf', 'kak', 'aplikasinya', 'gak', 'login', 'yah', 'udh', '2jam', 'muter', 'muter', 'tolong', 'perbaiki', 'kak']",mohon maaf kak aplikasi gak login yah udh 2jam muter muter tolong baik kak
1,Diperbarui bukannya makin bagus malah bikin ribet buka dari email harus ke google play baru buka jobstreet padahal aplikasi jobstreet udah ada,diperbarui bukannya makin bagus malah bikin ribet buka dari email harus ke google play baru buka jobstreet padahal aplikasi jobstreet udah ada,diperbarui bagus bikin ribet buka email google play buka jobstreet aplikasi jobstreet udah,"['diperbarui', 'bagus', 'bikin', 'ribet', 'buka', 'email', 'google', 'play', 'buka', 'jobstreet', 'aplikasi', 'jobstreet', 'udah']",baru bagus bikin ribet buka email google play buka jobstreet aplikasi jobstreet udah
2,"Tampilan setelah di update jadi ga enak lihatnya, di search nama daerah juga yang muncul lain. Kembalikan tampilan yg lama 🥲.",tampilan setelah di update jadi ga enak lihatnya di search nama daerah juga yang muncul lain kembalikan tampilan yg lama ,tampilan update ga enak lihatnya search nama daerah muncul kembalikan tampilan yg,"['tampilan', 'update', 'ga', 'enak', 'lihatnya', 'search', 'nama', 'daerah', 'muncul', 'kembalikan', 'tampilan', 'yg']",tampil update ga enak lihat search nama daerah muncul kembali tampil yg
1,"Setelah update ko jadi gabisa masuk , error' terus",setelah update ko jadi gabisa masuk  error terus,update ko gabisa masuk error,"['update', 'ko', 'gabisa', 'masuk', 'error']",update ko gabisa masuk error
2,Kaka kenapa ya ko punya saya semenjak di pebaru ko GX bisa masuk ke aflikasi jobtreet nya mohon bantuan nya,kaka kenapa ya ko punya saya semenjak di pebaru ko gx bisa masuk ke aflikasi jobtreet nya mohon bantuan nya,kaka ya ko semenjak pebaru ko gx masuk aflikasi jobtreet nya mohon bantuan nya,"['kaka', 'ya', 'ko', 'semenjak', 'pebaru', 'ko', 'gx', 'masuk', 'aflikasi', 'jobtreet', 'nya', 'mohon', 'bantuan', 'nya']",kaka ya ko semenjak baru ko gx masuk aflikasi jobtreet nya mohon bantu nya
5,ok,ok,ok,['ok'],ok
5,Sangat berterima kasih sama aplikasi jobstreet 2 kali saya dapat pekerjaan lewat aplikasi ini,sangat berterima kasih sama aplikasi jobstreet 2 kali saya dapat pekerjaan lewat aplikasi ini,berterima kasih aplikasi jobstreet 2 kali pekerjaan aplikasi,"['berterima', 'kasih', 'aplikasi', 'jobstreet', '2', 'kali', 'pekerjaan', 'aplikasi']",terima kasih aplikasi jobstreet 2 kali kerja aplikasi
1,Habis diperbarui malah nggak bisa login lagi,habis diperbarui malah nggak bisa login lagi,habis diperbarui nggak login,"['habis', 'diperbarui', 'nggak', 'login']",habis baru nggak login
1,Kenapa saat saya mau login profil sya kenapa tidak muncul kolom alamat email dan kolom kata sandi?,kenapa saat saya mau login profil sya kenapa tidak muncul kolom alamat email dan kolom kata sandi,login profil sya muncul kolom alamat email kolom sandi,"['login', 'profil', 'sya', 'muncul', 'kolom', 'alamat', 'email', 'kolom', 'sandi']",login profil sya muncul kolom alamat email kolom sandi
5,Lowongan yg berkualitas,lowongan yg berkualitas,lowongan yg berkualitas,"['lowongan', 'yg', 'berkualitas']",lowong yg kualitas
1,minta update terus dan useless fitur-fitur nya...,minta update terus dan useless fiturfitur nya,update useless fiturfitur nya,"['update', 'useless', 'fiturfitur', 'nya']",update useless fiturfitur nya
5,Membantu.. Terimakasih,membantu terimakasih,membantu terimakasih,"['membantu', 'terimakasih']",bantu terimakasih
5,Good,good,good,['good'],good
5,Terima kasih jobstreet informasi loker dan pekerjaan yg sangat membantu saya.... Semoga selalu memberikan informasi pekerjaan yang bermutu dan berkualitas. Sekses selalu,terima kasih jobstreet informasi loker dan pekerjaan yg sangat membantu saya semoga selalu memberikan informasi pekerjaan yang bermutu dan berkualitas sekses selalu,terima kasih jobstreet informasi loker pekerjaan yg membantu semoga informasi pekerjaan bermutu berkualitas sekses,"['terima', 'kasih', 'jobstreet', 'informasi', 'loker', 'pekerjaan', 'yg', 'membantu', 'semoga', 'informasi', 'pekerjaan', 'bermutu', 'berkualitas', 'sekses']",terima kasih jobstreet informasi loker kerja yg bantu moga informasi kerja mutu kualitas sekses
5,Efektif dan reliable,efektif dan reliable,efektif reliable,"['efektif', 'reliable']",efektif reliable
1,"Setelah di update malah ga bisa masuk ke akun , gimana nih",setelah di update malah ga bisa masuk ke akun  gimana nih,update ga masuk akun gimana nih,"['update', 'ga', 'masuk', 'akun', 'gimana', 'nih']",update ga masuk akun gimana nih
5,Membantu utk mencari lapangan kerja,membantu utk mencari lapangan kerja,membantu utk mencari lapangan kerja,"['membantu', 'utk', 'mencari', 'lapangan', 'kerja']",bantu utk cari lapang kerja
1,Lowongan jadi presiden kok gk ada...,lowongan jadi presiden kok gk ada,lowongan presiden gk,"['lowongan', 'presiden', 'gk']",lowong presiden gk
5,Banyak acuan untuk memilah job sesuai keinginan dan kriterianya... 👍👍,banyak acuan untuk memilah job sesuai keinginan dan kriterianya ,acuan memilah job sesuai kriterianya,"['acuan', 'memilah', 'job', 'sesuai', 'kriterianya']",acu mem job sesuai kriteria
1,Update apaan masuk login nya aja lama bngt,update apaan masuk login nya aja lama bngt,update masuk login nya aja bngt,"['update', 'masuk', 'login', 'nya', 'aja', 'bngt']",update masuk login nya aja bngt
1,Setelah update akun susah masuk..😞😞,setelah update akun susah masuk,update akun susah masuk,"['update', 'akun', 'susah', 'masuk']",update akun susah masuk
1,"Setelah update tambah rumit, lebih bagus versi sebelumnya. 1. yg sudah di lamar masih bisa dilamar. 2. Riwayat lamaran terbatas 3. Lokasi hanya bisa 1 4. Surat lamaran harus diupload ulang setiap mau apply",setelah update tambah rumit lebih bagus versi sebelumnya 1 yg sudah di lamar masih bisa dilamar 2 riwayat lamaran terbatas 3 lokasi hanya bisa 1 4 surat lamaran harus diupload ulang setiap mau apply,update rumit bagus versi 1 yg lamar dilamar 2 riwayat lamaran terbatas 3 lokasi 1 4 surat lamaran diupload ulang apply,"['update', 'rumit', 'bagus', 'versi', '1', 'yg', 'lamar', 'dilamar', '2', 'riwayat', 'lamaran', 'terbatas', '3', 'lokasi', '1', '4', 'surat', 'lamaran', 'diupload', 'ulang', 'apply']",update rumit bagus versi 1 yg lamar lamar 2 riwayat lamar batas 3 lokasi 1 4 surat lamar diupload ulang apply
1,"Semenjak di upgrade saya jafi tidak bisa log in, apakah tidak suppurt untuk samsung A50s?",semenjak di upgrade saya jafi tidak bisa log in apakah tidak suppurt untuk samsung a50s,semenjak upgrade jafi log in suppurt samsung a50s,"['semenjak', 'upgrade', 'jafi', 'log', 'in', 'suppurt', 'samsung', 'a50s']",semenjak upgrade jafi log in suppurt samsung a50s
5,sangat terbantu,sangat terbantu,terbantu,['terbantu'],bantu
4,"Untuk fitur mencari nama kandidat sama salary munculkan kembali dong susah pilah""nya",untuk fitur mencari nama kandidat sama salary munculkan kembali dong susah pilahnya,fitur mencari nama kandidat salary munculkan susah pilahnya,"['fitur', 'mencari', 'nama', 'kandidat', 'salary', 'munculkan', 'susah', 'pilahnya']",fitur cari nama kandidat salary muncul susah pilah
1,"terakhir update fitur malah makin jelek!! gabisa liat deskripsi perusahaan, gabisa liat CV sudah di intip perusahaan atau blm, lebih ribet dan jelek. kembalikan fitur yg lamaaa!!!",terakhir update fitur malah makin jelek gabisa liat deskripsi perusahaan gabisa liat cv sudah di intip perusahaan atau blm lebih ribet dan jelek kembalikan fitur yg lamaaa,update fitur jelek gabisa liat deskripsi perusahaan gabisa liat cv intip perusahaan blm ribet jelek kembalikan fitur yg lamaaa,"['update', 'fitur', 'jelek', 'gabisa', 'liat', 'deskripsi', 'perusahaan', 'gabisa', 'liat', 'cv', 'intip', 'perusahaan', 'blm', 'ribet', 'jelek', 'kembalikan', 'fitur', 'yg', 'lamaaa']",update fitur jelek gabisa liat deskripsi usaha gabisa liat cv intip usaha blm ribet jelek kembali fitur yg lamaaa
3,Lebih enak dan mudah tampilan yang lama ketimbang yang baru.,lebih enak dan mudah tampilan yang lama ketimbang yang baru,enak mudah tampilan ketimbang,"['enak', 'mudah', 'tampilan', 'ketimbang']",enak mudah tampil ketimbang
1,"Di update bukan semakin baik malah semakin buruk, login susah, buat apa dowload apk kalo di alihkan ke browser dan itupun loading terus. sepertinya jobstreet sekarang terbatas di beberapa type device IOS/OS yg bisa lancar",di update bukan semakin baik malah semakin buruk login susah buat apa dowload apk kalo di alihkan ke browser dan itupun loading terus sepertinya jobstreet sekarang terbatas di beberapa type device iosos yg bisa lancar,update buruk login susah dowload apk kalo alihkan browser itupun loading jobstreet terbatas type device iosos yg lancar,"['update', 'buruk', 'login', 'susah', 'dowload', 'apk', 'kalo', 'alihkan', 'browser', 'itupun', 'loading', 'jobstreet', 'terbatas', 'type', 'device', 'iosos', 'yg', 'lancar']",update buruk login susah dowload apk kalo alih browser itu loading jobstreet batas type device iosos yg lancar
1,Abis di update malah ilang semua,abis di update malah ilang semua,abis update ilang,"['abis', 'update', 'ilang']",abis update ilang
1,Sekarang log in aja susah....,sekarang log in aja susah,log in aja susah,"['log', 'in', 'aja', 'susah']",log in aja susah
5,"Sangat puas dan sangat menyenangkan, besar harapan bisa langsung dihubungi oleh rekruter.terimakasih.",sangat puas dan sangat menyenangkan besar harapan bisa langsung dihubungi oleh rekruterterimakasih,puas menyenangkan harapan langsung dihubungi rekruterterimakasih,"['puas', 'menyenangkan', 'harapan', 'langsung', 'dihubungi', 'rekruterterimakasih']",puas senang harap langsung hubung rekruterterimakasih
2,"setelah update kok malah susah log in, muter sana sini ga jelas",setelah update kok malah susah log in muter sana sini ga jelas,update susah log in muter ga,"['update', 'susah', 'log', 'in', 'muter', 'ga']",update susah log in muter ga
1,Gimana ini min? Habis di update kok makin jelek sih? Mau login aja lama loading nya padahal sinyal bagus.,gimana ini min habis di update kok makin jelek sih mau login aja lama loading nya padahal sinyal bagus,gimana min habis update jelek sih login aja loading nya sinyal bagus,"['gimana', 'min', 'habis', 'update', 'jelek', 'sih', 'login', 'aja', 'loading', 'nya', 'sinyal', 'bagus']",gimana min habis update jelek sih login aja loading nya sinyal bagus
3,Sangat membantu mencari pekerjan,sangat membantu mencari pekerjan,membantu mencari pekerjan,"['membantu', 'mencari', 'pekerjan']",bantu cari pekerjan
5,Belum coba,belum coba,coba,['coba'],coba
1,Abis pembaruan mau . Mau masuk ke akun loding nya lama banget,abis pembaruan mau  mau masuk ke akun loding nya lama banget,abis pembaruan masuk akun loding nya banget,"['abis', 'pembaruan', 'masuk', 'akun', 'loding', 'nya', 'banget']",abis baru masuk akun loding nya banget
3,"rating akan naik setelah tampilan jobstreet ke yg lama, krn jujur saja setelah diupdte tampilannya jd makin ribet ga sesimple sebelumnya , pleaseee kemabalikan jonstreet yg duluu",rating akan naik setelah tampilan jobstreet ke yg lama krn jujur saja setelah diupdte tampilannya jd makin ribet ga sesimple sebelumnya  pleaseee kemabalikan jonstreet yg duluu,rating tampilan jobstreet yg krn jujur diupdte tampilannya jd ribet ga sesimple pleaseee kemabalikan jonstreet yg duluu,"['rating', 'tampilan', 'jobstreet', 'yg', 'krn', 'jujur', 'diupdte', 'tampilannya', 'jd', 'ribet', 'ga', 'sesimple', 'pleaseee', 'kemabalikan', 'jonstreet', 'yg', 'duluu']",rating tampil jobstreet yg krn jujur diupdte tampil jd ribet ga sesimple pleaseee kemabalikan jonstreet yg duluu
1,"Update malah tidak bisa login. Sudah instal ulang, tetap tidak bisa login.",update malah tidak bisa login sudah instal ulang tetap tidak bisa login,update login instal ulang login,"['update', 'login', 'instal', 'ulang', 'login']",update login instal ulang login
3,"Jujurly yaaa sy tuh dlu sukaaaa bgt sama jobstreet tapii sblm di maintenace kmrn 3 hari. Sjk di upgrade tampilan bru semua lamaran sy hilang semua di hapus jobstreet pdhl sy dlu bs liat perusahaan brp kali liat lamaran kt terpaksa sy hrs resend lg lamaran ke perusahaan yg sama tkt di data base perusahaan ilang lamaran sy. Trs CV yg terupdate ilang malah yg muncul yg terjadul sy hrs edit lg, ada bbrp fitur kita gk bs liat progress nya, pilihan kerjaan jg jd makin dkt klo yg lama byk bgt *3 aja",jujurly yaaa sy tuh dlu sukaaaa bgt sama jobstreet tapii sblm di maintenace kmrn 3 hari sjk di upgrade tampilan bru semua lamaran sy hilang semua di hapus jobstreet pdhl sy dlu bs liat perusahaan brp kali liat lamaran kt terpaksa sy hrs resend lg lamaran ke perusahaan yg sama tkt di data base perusahaan ilang lamaran sy trs cv yg terupdate ilang malah yg muncul yg terjadul sy hrs edit lg ada bbrp fitur kita gk bs liat progress nya pilihan kerjaan jg jd makin dkt klo yg lama byk bgt 3 aja,jujurly yaaa sy tuh dlu sukaaaa bgt jobstreet tapii sblm maintenace kmrn 3 sjk upgrade tampilan bru lamaran sy hilang hapus jobstreet pdhl sy dlu bs liat perusahaan brp kali liat lamaran kt terpaksa sy hrs resend lg lamaran perusahaan yg tkt data base perusahaan ilang lamaran sy trs cv yg terupdate ilang yg muncul yg terjadul sy hrs edit lg bbrp fitur gk bs liat progress nya pilihan kerjaan jg jd dkt klo yg byk bgt 3 aja,"['jujurly', 'yaaa', 'sy', 'tuh', 'dlu', 'sukaaaa', 'bgt', 'jobstreet', 'tapii', 'sblm', 'maintenace', 'kmrn', '3', 'sjk', 'upgrade', 'tampilan', 'bru', 'lamaran', 'sy', 'hilang', 'hapus', 'jobstreet', 'pdhl', 'sy', 'dlu', 'bs', 'liat', 'perusahaan', 'brp', 'kali', 'liat', 'lamaran', 'kt', 'terpaksa', 'sy', 'hrs', 'resend', 'lg', 'lamaran', 'perusahaan', 'yg', 'tkt', 'data', 'base', 'perusahaan', 'ilang', 'lamaran', 'sy', 'trs', 'cv', 'yg', 'terupdate', 'ilang', 'yg', 'muncul', 'yg', 'terjadul', 'sy', 'hrs', 'edit', 'lg', 'bbrp', 'fitur', 'gk', 'bs', 'liat', 'progress', 'nya', 'pilihan', 'kerjaan', 'jg', 'jd', 'dkt', 'klo', 'yg', 'byk', 'bgt', '3', 'aja']",jujurly yaaa sy tuh dlu sukaaaa bgt jobstreet tapi sblm maintenace kmrn 3 sjk upgrade tampil bru lamar sy hilang hapus jobstreet pdhl sy dlu bs liat usaha brp kali liat lamar kt paksa sy hrs resend lg lamar usaha yg tkt data base usaha ilang lamar sy trs cv yg terupdate ilang yg muncul yg terjadul sy hrs edit lg bbrp fitur gk bs liat progress nya pilih kerja jg jd dkt klo yg byk bgt 3 aja
1,"Wahh parah, bagus yg versi sebelumnya, setelah update malah menurun kualitasnya",wahh parah bagus yg versi sebelumnya setelah update malah menurun kualitasnya,wahh parah bagus yg versi update menurun kualitasnya,"['wahh', 'parah', 'bagus', 'yg', 'versi', 'update', 'menurun', 'kualitasnya']",wahh parah bagus yg versi update turun kualitas
1,"Gak bisa next buat melamar, login gak bisa loading",gak bisa next buat melamar login gak bisa loading,gak next melamar login gak loading,"['gak', 'next', 'melamar', 'login', 'gak', 'loading']",gak next lamar login gak loading
1,Makin parah. Nge leg makin tak karuan/tak jelas. Tolong di perbaiki,makin parah nge leg makin tak karuantak jelas tolong di perbaiki,parah nge leg karuantak tolong perbaiki,"['parah', 'nge', 'leg', 'karuantak', 'tolong', 'perbaiki']",parah nge leg karuantak tolong baik
